"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"sûr";-0,443576897391499;-0,615115193515751;0,0588202404290772;0,271613617802762;1,24626240399489;-0,573023211238804;-0,278660452531485;-0,386422916053734;0,0369515971466631;0,170631009179519;0,782917341981591;-0,359980216043393;0,127398353708635;0,229694768168327;0,00179228871298973;0,0325272878992312;0,512969101593578;0,0956181999172398;0,000654310331257138;0,0012582265601223;1,15053419424899e-05;0,000245329074409185;0,0051649357991819;0,00109191886191402;0,00332541567695962;0,740532328032619;0,00182361848077429
"social";-0,0754511490706184;1,3908782286494;1,12126857270806;1,31699709939797;1,85702318939717;-0,542628666694963;-0,0256172555710402;0,472232477442576;0,380694316052813;0,447148276695156;0,630498517651609;-0,184233870605302;0,000965225793149127;0,307530105517164;0,170547321460496;0,200256044863335;0,298248382487426;0,0224529198784302;1,62267246443991e-05;0,00551413467058684;0,00358359110349485;0,00494388986172729;0,00982955380320809;0,000839275638724427;0,00285035629453682;1,44713287712374;0,00596919780727535
"partir";-0,84894074051131;-0,583916002987596;0,0733661818814042;-0,215167323122719;-1,02435305397017;0,646475302836395;-0,52846931649392;-0,363490260583867;0,0456707684558552;-0,133942597823735;-0,637664247276001;0,402433697803667;0,400520109135049;0,177657090899715;0,00239325961015568;0,0175202784074589;0,297450804574129;0,104458457373493;0,00273900382289745;0,00129580198971975;2,04564242996875e-05;0,0001759505061845;0,00398783536029649;0,00158833374699253;0,00380047505938242;0,799322842980044;0,00242818815129577
"moyen";-0,854795677414717;-0,251160444644152;-0,225814546535127;1,54927665858571;-0,0231449063501163;-0,176317911475184;-0,472224516370764;-0,138751426378596;-0,12474930307269;0,855884558328435;-0,0127862043484897;-0,0974053129581703;0,294705487590365;0,0238549379382568;0,0164549216548998;0,659235124559863;0,000110209919309586;0,00563931833730733;0,00138845729240263;0,000119869964757906;9,68973100748033e-05;0,00456106064577389;1,01793195240979e-06;5,90745955476878e-05;0,00190023752969121;0,938264354610756;0,00167285510524112
"jour";1,21252456573083;0,252108809915639;-1,15293006885051;0,0327797225420432;0,195646740978077;0,503466244538258;0,682546391170823;0,141915440935067;-0,6489998471016;0,0184521468323136;0,110132182698032;0,283407922608803;0,539022670943326;0,0218481264384781;0,389906317698252;0,00026825960511397;0,00715842395772359;0,0417962013571056;0,00628595838598889;0,000271748060966138;0,00568324450970865;4,59410541064134e-06;0,00016365739919149;0,00108375502826846;0,00427553444180523;0,984110899390589;0,0041407450644628
"euro";-0,463901405405196;1,08766915609092;0,234443031320047;1,44043240885123;-0,849929670705819;0,715659722666303;-0,212571102419639;0,498396919871664;0,10742759785083;0,660041770822046;-0,389458805202992;0,327932992726401;0,0636686069660749;0,32815559550105;0,0130099919732798;0,418002168504393;0,10901498342625;0,0681486536289508;0,000715644464398295;0,00393404719799562;0,000182776600732413;0,00689972383433853;0,00240221525701791;0,0017031742852863;0,00332541567695962;1,0955192817956;0,00399103918171101
"vote";-0,587818961349325;1,60175234443787;1,38164709802572;1,79179049434748;1,87444522965048;0,0617077167034924;-0,17297806090944;0,471349229636977;0,406578643412653;0,527271941954257;0,551594831785638;0,0181587901724318;0,0418396409161691;0,291275341151597;0,184936837119182;0,264724427723039;0,217016381203903;0,000207371886109715;0,000656591223414345;0,00487526949722038;0,00362745596861356;0,0061007376259078;0,00667656991726259;7,23580484704699e-06;0,00190023752969121;1,71240555598829;0,00557212881364287
"travailler";0,657583095668387;0,688946808857579;0,376213241513859;-0,546354502290806;1,19015855560659;-0,191534438919783;0,392962419753618;0,411704934134642;0,224819747804453;-0,326493774973419;0,711222032595386;-0,114458289879802;0,223704604448874;0,230227524909203;0,0585828098118561;0,105157799603319;0,373791592586204;0,00853566864054464;0,00123253832126029;0,00135291507487423;0,000403429177454723;0,000850840595268697;0,00403746523748284;0,000104566578505414;0,00285035629453682;0,828457416720364;0,0019563183600541
"place";0,164584923306612;-0,0195287333754736;-0,171183032446621;-0,0806407257696206;-0,123314242799604;-0,255713313488061;0,433912509044427;-0,051485649640127;-0,451307796743755;-0,212601609836846;-0,325106282028084;-0,674163849412633;0,292894956270353;0,00386626985025538;0,253502137821843;0,0478805846609215;0,0838695892080999;0,317986462188526;0,000102948017025533;1,44939259762599e-06;0,000111367717235614;2,47142105563939e-05;5,77915533576809e-05;0,00024851039884102;0,00380047505938242;0,181213736121211;0,00012480158920288
"important";0,485088752540774;-0,592338824502657;0,412278558865321;-0,480645450157414;-0,126117643498401;0,406814794374019;0,448738260089419;-0,547951466816152;0,38138415332944;-0,444627919929775;-0,11666692252423;0,376329820161492;0,25029644468101;0,349916873629079;0,144651243112801;0,167332668516231;0,00862998828320246;0,0791727817776766;0,00145322768263199;0,00216686398060402;0,00104971825715005;0,00142672714196737;9,82297292259697e-05;0,00102207961994322;0,00617577197149644;0,577764529914241;0,00206154587950181
"téléphone";1,70254136984962;0,178933224720089;-1,0082239161188;-0,522169742347859;-0,302181517278037;-1,5757406111642;0,653177609024142;0,0686474807410819;-0,386803691559989;-0,200329689399355;-0,115931515346608;-0,604530675770528;0,569377393852357;0,00589656468606458;0,159752353266827;0,0364709497737442;0,00914927978821383;0,219353458632794;0,00826217705287246;9,12601394073059e-05;0,00289743125425347;0,000777181681207495;0,00026027649230724;0,00707731631450486;0,00285035629453682;1,34448070819819;0,00515238491605828
"souhaiter";0,677805745292207;0,60068145629704;-0,487466865483492;0,427417047551165;-0,267337436771418;-0,367067844367288;0,563517705364733;0,499397708353338;-0,40527276640326;0,355348232945364;-0,222260404214444;-0,305174795002452;0,37990922605715;0,279749948640665;0,15721281771759;0,102870730577733;0,030146378603241;0,0501108984036222;0,00130951247986069;0,00102846046158423;0,000677312907204658;0,000520718287517401;0,000203712983656565;0,000384053593449257;0,00285035629453682;0,65527309569317;0,00122389405208355
"public";-0,437788444697302;1,3502001265669;1,17595546800537;1,52162683936743;-0,832716092539624;0,685022619189242;-0,166958789399612;0,514924003384051;0,448472552677314;0,580300777912033;-0,317571814441377;0,261246153470921;0,0372245670622509;0,331978204701266;0,214887532746554;0,306221854241965;0,0686975458649031;0,0409902953830585;0,000728394194054091;0,00692841950320673;0,0052555677443486;0,00879942323338077;0,00263531055876279;0,00178339568190362;0,00380047505938242;1,35209273133814;0,00694785654779072
"noël";-1,11752489836766;-1,06468379554881;-3,40831009153962;1,40504686975402;0,198689433329519;-0,397698699317864;-0,277901950209973;-0,264761620588634;-0,847565922461958;0,349401848505927;0,0494093519428878;-0,0988982386860816;0,0957618127278129;0,0814950906825869;0,712663546017138;0,103080937832979;0,00154409396462116;0,00545451877486177;0,00237313424887724;0,00215401726271586;0,0220742568742819;0,0037513666626234;7,50166098181573e-05;0,000300549654041085;0,00190023752969121;2,15187995573146;0,00879921585535169
"monde";-0,225485958739981;-0,990068737465092;0,113678600064285;0,350460264498568;-0,0219326808448566;1,0902537681746;-0,146904664888521;-0,645032253478948;0,0740618916617222;0,228325737001982;-0,0142891963101614;0,710303051028686;0,0318029184588253;0,574871635501425;0,00646716295233432;0,0523147715868451;0,000153482070125159;0,334390029430446;0,000217384920807599;0,00419103322762541;5,52519795787083e-05;0,000525131388566107;2,05671372987223e-06;0,00508212803381006;0,00427553444180523;0,753430204348299;0,00242703736599471
"macron";-1,24863355217162;1,03202307581616;0,335080357496168;0,244870835143226;-0,594679617274602;0,0826828395299112;-0,702758463138736;0,580845316404403;0,188590605027743;0,137818699067843;-0,334698785859944;0,0465357230990063;0,542892792741008;0,347724352749578;0,0312802644428256;0,014217950392688;0,0628139958951888;0,00107064377871175;0,00592526649922553;0,00404777816253512;0,000426712953842317;0,000227883043814692;0,00134401462119474;2,5981765141013e-05;0,00380047505938242;1,00979908805828;0,00387532236862071
"face";-0,0543837895121821;-1,44981783421427;0,70101565006744;-0,104436050100178;-0,609595840991102;0,168575508597524;-0,0313604471663642;-0,836038385676386;0,404241125047197;-0,0602231153953838;-0,351523833401762;0,0972091753505225;0,00114783419796091;0,764855367767187;0,152589291077384;0,00288243749147091;0,0735648677130677;0,00496020175292895;9,83523797241678e-06;0,00698992981797636;0,00163418555414553;3,62699382060279e-05;0,00123574804060596;9,45006720628962e-05;0,00332541567695962;0,956504236604173;0,00304242398218153
"connaître";-0,314320894642336;-0,40769138596872;-0,452750444574971;-0,155696432357281;-0,808059973892638;0,592000881762253;-0,256842333820988;-0,333138549920682;-0,369957845008827;-0,127224870302528;-0,660293391561114;0,483744131197252;0,106712008430182;0,16832246296647;0,177138499632179;0,0178296536767604;0,359749518127148;0,170247857167261;0,000516282124891374;0,000868567661816654;0,00107116988868939;0,000126677040159924;0,00341214733277011;0,0018314087810357;0,00522565320665083;0,573355016275408;0,00171786020027074
"temps";-0,134734937994674;-0,288713531990081;-0,761671257983693;-0,144296045899413;-0,0301427111551903;-0,485934111067179;-0,139004416094044;-0,297862280786567;-0,785807082019247;-0,148868496200444;-0,0310978728010716;-0,501332381744529;0,026645226045091;0,114711101792709;0,681275061259849;0,0208106962891522;0,000680251988050434;0,155877662625147;0,000112111898201222;0,000514784582519924;0,0035828315287886;0,000128587902711958;5,61120164617958e-06;0,00145829714198691;0,00617577197149644;0,491844176743401;0,00149398528482334
"revenir";0,723957282806741;0,801286579005344;0,467575968645579;-0,391672464362968;1,36351149134336;-1,70042637452119;0,288687697734965;0,31952379403127;0,186452202512785;-0,156184659908048;0,543718535084011;-0,67806787345957;0,143425944453782;0,164736482839083;0,047866822727761;0,0285868769204942;0,259516921709464;0,355866951349418;0,00199188274519304;0,00244013370715092;0,000830887549472119;0,000583020691078994;0,00706570484380195;0,0109888830600182;0,00380047505938242;1,1390848970703;0,00493117112677878
"rentrer";0,719477517304796;0,0222325393572059;-0,19326713182371;0,251022282103054;-0,198114756943485;-1,88726744635073;0,350255497176812;0,0108232278824111;-0,0940861579642287;0,122202476249465;-0,0964460751341411;-0,91875810130027;0,233930148905317;0,000209431545960624;0,0135050484520083;0,019390771320815;0,00904756340003908;0,723917036375862;0,00196730792553757;1,87852087893476e-06;0,00014195604463036;0,000239476241756676;0,000149166582114114;0,0135364500296635;0,00380047505938242;0,886402842833485;0,00298607125808374
"produit";-1,30591460355381;-0,0661764837198986;-4,96343965521536;1,51306869765408;0,175116313342274;-0,414960256520903;-0,243183450351921;-0,0123231837666631;-0,924276654602156;0,281759056460266;0,0326096279003189;-0,0772726383984517;0,0739173226901705;0,000177965681590971;0,854300311270612;0,0675698196485694;0,000677978814355704;0,00335660189469995;0,0024305172709384;6,24132113662234e-06;0,0351103086142011;0,00326276990568257;4,37041185728118e-05;0,000245404296187972;0,00142517814726841;2,86219142231809;0,0116752585339543
"nicolas";-1,99138555444194;0,535730894078111;0,526878688738192;-3,06828681456275;-0,632428003518054;0,394089373623667;-0,522965617491635;0,140690403827609;0,138365691256793;-0,805774906340984;-0,166084413257434;0,103493365292462;0,355933399414625;0,024152586006112;0,0199346081672269;0,575398519612132;0,0183116071317259;0,00626927966818015;0,00941951645235167;0,000681728244346157;0,000659385160680467;0,0223619571886451;0,000950036056137367;0,000368898894069108;0,00237529691211401;1,9889689011916;0,00939666814704828
"juge";2,3356781220483;0,0249440955566551;-0,386563921861061;-0,575173438254171;-0,471310510997836;3,56306421530739;0,537914423625097;0,00574470799616884;-0,0890269542105383;-0,132464351830993;-0,108544374962728;0,820585514597997;0,469326633068033;5,0187660787849e-05;0,010285377898659;0,0193805301716079;0,00974786948461051;0,491209401716303;0,0129581764603683;1,47792851102029e-06;0,000354944574072695;0,000785806375470605;0,000527633248876584;0,0301554076066605;0,00237529691211401;2,0315728687812;0,0098035352046743
"détenu";2,30123774952859;0,247289554108223;-0,201049039388859;-0,962935905785777;-0,390624947440601;-2,31941676755955;0,668309790746981;0,0718161477204323;-0,0583872924348533;-0,279649286054983;-0,113442636223943;-0,673589217324588;0,621989113323804;0,00673416205868162;0,00379832576897112;0,0741606215490189;0,00914167962733258;0,284176097672192;0,0176103877714907;0,00020335623040252;0,000134415683455715;0,0030834769171308;0,000507418027050264;0,0178897192358454;0,00332541567695962;1,7387098298699;0,0100531036139684
"changer";1,32778860331732;0,488754884760097;0,176029409041363;0,0251524518696062;-1,62040932719526;1,25481380414895;0,531804810128144;0,195755708431043;0,0705031555613071;0,0100740395401455;-0,649005024162728;0,502577002991589;0,434271139502542;0,0551693075658977;0,0061066349341544;0,000106116408582228;0,329912525401335;0,174434276187489;0,00586278291006912;0,000794379744246076;0,000103042503530718;2,10381037784798e-06;0,00873163169293579;0,00523605880360062;0,00332541567695962;1,20061969719198;0,00479354565368054
"sarkozy";-1,93978211742964;0,594691836035261;0,584033777462645;-2,76270614882398;-0,877560475632672;0,366958070527587;-0,53810588795659;0,164970681817772;0,162014079619732;-0,766389396014205;-0,243439948607039;0,101796122672652;0,375597359386765;0,0330988418032309;0,0272408690812774;0,51880578649089;0,0392118179826324;0,00604532525520594;0,00715012762584291;0,00067203492607504;0,000648162381410521;0,0145036489591446;0,00146339646250383;0,000255882613824854;0,00190023752969121;1,88603043914548;0,00675935547246235
"retrouver";0,0498118763638794;0,952333194369222;0,731262197119054;0,242764944225278;-0,724743482046255;-0,141026784584393;0,0348050621604828;0,66542396004876;0,510954978696524;0,169627197185328;-0,506400155632685;-0,0985396729064418;0,00155304303872972;0,532240292798408;0,267788754471152;0,0251193519647096;0,167699808007698;0,00559874971930256;1,06085545092702e-05;0,00387764684934792;0,00228631810376175;0,000251977844799203;0,00224573778285833;8,50341974973465e-05;0,00427553444180523;0,753178938855227;0,00242541882442555
"respecter";0,316098091178054;0,420306510012731;-1,7773151966795;0,542745183985287;0,724301247385759;-1,58614807225036;0,121482101765086;0,161531245037268;-0,683053746977654;0,208586598633623;0,278361813307922;-0,609584831118374;0,0227471478371987;0,0377074925161965;0,575361122719385;0,0456661033940245;0,0609211244217444;0,25759700911145;0,000237334924575794;0,000419614162373117;0,00750320500795225;0,000699696757100291;0,00124610996903698;0,0059759280453766;0,00237529691211401;1,24886475616576;0,00370466313347499
"rassemblement";-2,19779930249115;0,299887126249512;0,298258333840379;-4,29060947751779;0,348101884940419;0,502614586007987;-0,450577467362822;0,0614807647300017;0,0611468410829539;-0,879630796875584;0,0713654179082216;0,103042533031291;0,272943077491096;0,00476457187703322;0,00402169931742584;0,708357982150651;0,00349264955861508;0,006420019605181;0,00917875871549752;0,000170892709720077;0,000169041394214231;0,0349820991706708;0,000230261135010114;0,000480040707017539;0,00190023752969121;2,50673832384265;0,0119405929201358
"permettre";0,19078283384267;0,651032318758212;-0,193388169217341;0,0807523551654346;0,329842213787955;0,918427891214233;0,158084396128531;0,539451316966604;-0,160243200781557;0,0669121379799383;0,273310266621611;0,761017727045259;0,0403073368210079;0,440071077948104;0,033135514525709;0,0049173905667695;0,0614559911884913;0,420112688949919;0,00013833003207236;0,0016108050548891;0,000142133905912531;2,47826807211952e-05;0,00041347605129326;0,0032057379244094;0,00380047505938242;0,566244836360132;0,00121855853569411
"menace";0,405081259223635;-2,66465394369624;0,737428284631643;0,46992244593549;0,0347805964608441;0,0619185703965907;0,142913212657593;-0,940093492461762;0,260165689874841;0,165789270471974;0,0122706411742993;0,0218449548505448;0,0221471445389814;0,898519040999161;0,0587220787179143;0,0202957269643014;8,32824953092232e-05;0,000232726284332055;0,000467717320401537;0,0202386146498506;0,00155002510681644;0,000629435929294042;3,44804719288954e-06;1,09280076768386e-05;0,00285035629453682;1,62196057215114;0,0074985922022219
